Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),NAV Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts 1,Volts E,Amps,Fuel Flow (gal/hour),Co Ppm,CHT1 (deg F),CHT2 (deg F),EGT1 (deg F),EGT2 (deg F),ALT2 (discrete),ALT1 (discrete),BACKUP BATT  (discrete),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NAV1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Volts2,Amps1,E1 FFlow,,E1 CHT1,E1 CHT2,E1 EGT1,E1 EGT2,,,,,,
2024-03-09,08:28:44,08:28:44,+00:00,+47.3820884,+9.6984779,1398,3D (PFD1),548942.4,0.0,,0,0,-0.00,46.8,1.7,8,1607,1491,-23,17.9,18,-2.14,1.17,0.029,0.967,-0.110,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,859,,,,040007FF N100 N100,58,,,7000,ALT,61,12,12,3.40,68.0,2210,13.3,14.4,0.0,1,1.1,0,108,111,997,970,0,0,0,OIL TEMP,,78
2024-03-09,08:28:45,08:28:45,+00:00,+47.3820884,+9.6984778,1398,3D (PFD1),548943.4,0.0,,0,0,0.00,46.7,1.7,8,1607,1491,-20,17.6,18,-2.06,1.12,0.004,0.992,-0.105,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,859,,,,040007FF N100 N100,67,,,7000,ALT,63,12,12,3.40,68.0,2220,13.6,14.4,0.0,1,1.0,0,109,111,997,970,0,0,0,OIL TEMP,,78
2024-03-09,08:28:46,08:28:46,+00:00,+47.3820884,+9.6984778,1398,3D (PFD1),548944.4,0.0,,0,0,0.00,46.8,1.7,8,1607,1491,3,17.4,18,-2.14,1.15,-0.033,1.006,-0.097,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,3.50,68.0,2220,14.0,14.4,0.0,1,1.1,0,109,111,997,970,0,0,0,OIL TEMP,,78
2024-03-09,08:28:47,08:28:47,+00:00,+47.3820884,+9.6984777,1398,3D (PFD1),548945.4,0.0,,0,0,-0.00,46.8,1.7,8,1607,1491,-1,17.4,18,-2.07,1.27,-0.032,1.022,-0.088,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,3.70,68.0,2210,14.2,14.4,0.0,1,1.1,0,109,111,997,970,0,0,0,OIL TEMP,,78
2024-03-09,08:28:48,08:28:48,+00:00,+47.3820884,+9.6984777,1398,3D (PFD1),548946.4,0.0,,0,0,-0.00,46.7,1.7,8,1608,1491,5,17.5,18,-2.07,1.11,-0.049,1.028,-0.085,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,4.10,68.0,2220,14.2,14.5,0.0,1,1.1,0,109,111,997,970,0,0,0,OIL TEMP,,78
2024-03-09,08:28:49,08:28:49,+00:00,+47.3820884,+9.6984776,1398,3D (PFD1),548947.4,0.0,,0,0,-0.00,46.6,1.7,8,1607,1491,-0,17.5,18,-2.13,1.03,-0.038,1.018,-0.081,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,57,,,7000,ALT,63,12,12,4.20,68.0,2210,14.2,14.5,0.0,1,1.0,0,109,113,999,972,0,0,0,OIL TEMP,,78
2024-03-09,08:28:50,08:28:50,+00:00,+47.3820885,+9.6984776,1398,3D (PFD1),548948.4,0.0,,0,0,0.00,46.8,1.7,8,1608,1491,-10,17.6,18,-2.17,1.12,-0.049,1.026,-0.075,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,4.20,68.0,2220,14.2,14.5,0.0,1,1.0,0,111,113,999,973,0,0,0,OIL TEMP,,78
2024-03-09,08:28:51,08:28:51,+00:00,+47.3820885,+9.6984775,1398,3D (PFD1),548949.4,0.0,,0,0,-0.00,46.8,1.7,8,1607,1491,-15,17.7,18,-2.10,1.10,-0.020,0.999,-0.064,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,62,,,7000,ALT,63,12,12,4.10,68.0,2210,14.0,14.5,0.0,1,1.0,0,111,113,1002,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:52,08:28:52,+00:00,+47.3820885,+9.6984775,1398,3D (PFD1),548950.4,0.0,,0,0,0.00,46.6,1.7,8,1607,1491,1,17.4,18,-2.02,1.09,0.010,0.979,-0.051,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,69,,,7000,ALT,63,12,12,3.90,68.0,2210,13.9,14.5,0.0,1,1.0,0,111,113,1004,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:53,08:28:53,+00:00,+47.3820886,+9.6984775,1398,3D (PFD1),548951.4,0.0,,0,0,-0.00,46.6,1.7,8,1607,1491,7,17.3,17,-1.99,1.13,-0.012,1.010,-0.046,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,61,,,7000,ALT,63,12,12,3.80,68.0,2210,13.7,14.4,0.0,1,1.0,0,111,113,1002,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:54,08:28:54,+00:00,+47.3820886,+9.6984774,1398,3D (PFD1),548952.4,0.0,,0,0,0.00,46.5,1.7,8,1608,1491,21,17.3,18,-2.11,0.98,0.018,0.990,-0.043,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,3.80,68.0,2220,13.5,14.4,0.0,1,1.0,0,111,115,1000,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:55,08:28:55,+00:00,+47.3820886,+9.6984774,1398,3D (PFD1),548953.4,0.0,,0,0,0.00,46.7,1.7,8,1609,1492,27,17.6,18,-2.09,1.09,0.005,0.970,-0.042,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,62,,,7000,ALT,63,12,12,4.10,68.0,2220,13.3,14.4,0.0,1,1.0,0,113,115,1000,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:56,08:28:56,+00:00,+47.3820886,+9.6984773,1398,3D (PFD1),548954.4,0.0,,0,0,-0.00,46.6,1.7,8,1608,1492,-8,17.8,18,-2.14,0.93,-0.005,0.988,-0.042,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,61,,,7000,ALT,63,12,12,4.40,68.0,2220,13.3,14.4,0.0,1,0.9,0,113,115,1000,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:57,08:28:57,+00:00,+47.3820887,+9.6984773,1398,3D (PFD1),548955.4,0.0,,0,0,-0.00,46.7,1.7,8,1607,1491,-14,17.7,18,-2.12,1.10,-0.027,1.014,-0.041,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,4.40,68.0,2210,13.3,14.4,0.0,1,1.0,0,113,115,1000,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:58,08:28:58,+00:00,+47.3820887,+9.6984772,1398,3D (PFD1),548956.4,0.0,,0,0,-0.00,46.8,1.7,8,1608,1491,19,17.7,18,-2.16,1.21,0.002,0.973,-0.042,,12,,,,29.80,121.205,108.400,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,65,,,7000,ALT,63,12,12,4.50,68.0,2210,13.4,14.4,0.0,1,1.0,0,113,115,1002,975,0,0,0,OIL TEMP,,78
2024-03-09,08:28:59,08:28:59,+00:00,+47.3820887,+9.6984771,1398,3D (PFD1),548957.4,0.0,,0,0,-0.00,46.7,1.7,8,1608,1492,16,17.9,18,-2.17,1.02,-0.027,1.028,-0.043,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.000,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,63,,,7000,ALT,63,12,12,4.30,68.0,2220,13.4,14.4,0.0,1,1.0,0,113,117,1002,975,0,0,0,OIL TEMP,,78
2024-03-09,08:29:00,08:29:00,+00:00,+47.3820888,+9.6984771,1398,3D (PFD1),548958.4,0.0,,0,0,-0.00,46.8,1.7,8,1608,1492,-4,18.1,18,-2.16,1.07,-0.041,1.023,-0.048,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.000,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,64,,,7000,ALT,63,12,12,3.90,68.0,2220,13.1,14.4,0.0,1,1.0,0,115,117,1002,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:01,08:29:01,+00:00,+47.3820888,+9.6984770,1398,3D (PFD1),548959.4,0.0,,0,0,-0.00,46.7,1.7,8,1607,1491,-37,18.1,18,-2.10,1.08,-0.045,1.020,-0.051,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.000,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,57,,,7000,ALT,63,12,12,3.60,68.0,2220,12.9,14.4,0.0,0,1.0,0,115,117,1002,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:02,08:29:02,+00:00,+47.3820888,+9.6984769,1398,3D (PFD1),548960.4,0.0,,0,0,-0.00,46.6,1.7,8,1607,1491,-14,17.6,18,-2.11,1.04,-0.025,1.013,-0.053,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.000,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,57,,,7000,ALT,63,12,12,3.50,68.0,2220,12.8,14.4,0.0,0,1.0,0,115,117,1004,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:03,08:29:03,+00:00,+47.3820889,+9.6984769,1398,3D (PFD1),548961.4,0.0,,0,0,-0.00,46.7,1.7,8,1607,1491,-9,17.3,17,-2.07,1.16,-0.037,1.024,-0.058,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.000,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,64,,,7000,ALT,63,12,12,3.60,68.0,2220,12.7,14.4,0.0,0,1.0,0,115,117,1006,979,0,0,0,OIL TEMP,,78
2024-03-09,08:29:04,08:29:04,+00:00,+47.3819932,+9.6984677,1396,3D (GPSR1),548944.5,2.8,,-3,-0,-0.01,46.6,6.7,4,1607,1491,12,17.1,17,-2.13,1.05,-0.039,1.023,-0.063,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,59,,,7000,ALT,63,12,12,3.90,68.0,2220,12.7,14.4,0.0,0,1.0,0,117,118,1006,979,0,0,0,OIL TEMP,,78
2024-03-09,08:29:05,08:29:05,+00:00,+47.3819701,+9.6984676,1387,3D (GPSR1),548945.5,4.2,,-2,-0,-0.01,46.6,6.7,4,1607,1491,4,17.2,17,-2.13,1.11,-0.047,1.032,-0.068,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,61,,,7000,ALT,63,12,12,4.20,68.0,2220,13.1,14.4,0.0,0,1.0,0,117,118,1006,979,0,0,0,OIL TEMP,,78
2024-03-09,08:29:06,08:29:06,+00:00,+47.3819554,+9.6984780,1382,3D (GPSR1),548946.5,0.8,,0,0,0.00,46.5,6.7,4,1607,1491,15,17.3,18,-2.18,1.08,-0.055,1.023,-0.074,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.007,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,63,,,7000,ALT,63,12,12,4.20,68.0,2230,13.3,14.4,0.0,0,1.1,0,117,118,1006,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:07,08:29:07,+00:00,+47.3819552,+9.6984782,1379,3D (GPSR1),548947.5,0.1,,0,0,-0.01,46.6,6.7,4,1607,1491,-11,17.5,18,-2.15,1.02,-0.011,0.998,-0.079,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.007,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,57,,,7000,ALT,63,12,12,3.90,68.0,2230,13.2,14.4,0.0,0,1.1,0,117,118,1004,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:08,08:29:08,+00:00,+47.3819571,+9.6984754,1378,3D (GPSR1),548948.5,0.0,,0,-0,-0.01,46.5,6.7,4,1607,1491,-1,17.4,17,-2.14,0.97,0.046,0.953,-0.082,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.007,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,65,,,7000,ALT,63,12,12,3.90,68.0,2230,13.0,14.4,0.0,0,1.1,0,117,118,1006,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:09,08:29:09,+00:00,+47.3819635,+9.6984699,1378,3D (GPSR1),548949.5,0.0,,0,0,0.00,46.6,6.7,4,1607,1491,12,17.2,17,-2.07,1.06,-0.017,0.984,-0.073,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.007,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,62,,,7000,ALT,63,12,12,3.80,68.0,2230,13.0,14.4,0.0,0,1.1,0,117,120,1006,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:10,08:29:10,+00:00,+47.3819640,+9.6984691,1378,3D (GPSR1),548950.5,0.0,,0,0,0.00,46.5,6.7,4,1607,1491,-1,17.4,18,-2.12,0.98,-0.044,1.014,-0.061,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.007,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,58,,,7000,ALT,63,12,12,3.70,68.0,2230,13.2,14.4,0.0,0,1.1,0,118,120,1004,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:11,08:29:11,+00:00,+47.3819691,+9.6984660,1378,3D (GPSR1),548951.5,0.0,,0,0,0.01,46.4,6.7,4,1607,1491,-5,17.3,17,-2.10,0.94,-0.010,1.012,-0.049,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.007,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,860,,,,040007FF N100 N100,58,,,7000,ALT,63,12,12,4.00,68.0,2240,13.3,14.4,0.0,1,1.1,0,118,120,1006,977,0,0,0,OIL TEMP,,78
2024-03-09,08:29:12,08:29:12,+00:00,+47.3819715,+9.6984640,1378,3D (GPSR1),548952.5,0.0,,0,0,0.00,46.5,6.7,4,1607,1491,10,17.3,18,-2.07,1.04,0.017,0.960,-0.034,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,861,,,,040007FF N100 N100,58,,,7000,ALT,63,12,12,4.00,67.0,2240,13.5,14.4,0.0,1,1.1,0,118,120,1004,979,0,0,0,OIL TEMP,,78
2024-03-09,08:29:13,08:29:13,+00:00,+47.3819738,+9.6984632,1379,3D (GPSR1),548953.5,0.0,,0,0,0.00,46.5,6.7,4,1608,1491,5,17.4,18,-2.03,1.07,-0.004,0.982,-0.028,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,862,,,,040007FF N100 N100,63,,,7000,ALT,63,12,12,4.10,67.0,2230,13.5,14.4,0.0,1,1.2,0,118,120,1006,979,0,0,0,OIL TEMP,,78
2024-03-09,08:29:14,08:29:14,+00:00,+47.3819749,+9.6984635,1379,3D (GPSR1),548954.5,0.0,,0,0,0.00,46.6,6.7,4,1608,1491,32,17.5,18,-2.05,1.07,-0.020,1.003,-0.028,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,862,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,4.00,67.0,2230,13.5,14.4,0.0,1,1.2,0,118,122,1004,982,0,0,0,OIL TEMP,,78
2024-03-09,08:29:15,08:29:15,+00:00,+47.3819759,+9.6984638,1379,3D (GPSR1),548955.5,0.0,,0,-0,-0.01,46.5,6.7,4,1608,1492,24,17.8,18,-2.08,0.99,-0.040,1.028,-0.031,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,863,,,,040007FF N100 N100,58,,,7000,ALT,63,12,12,3.80,67.0,2230,13.8,14.4,0.0,0,1.2,0,120,122,1004,982,0,0,0,OIL TEMP,,78
2024-03-09,08:29:16,08:29:16,+00:00,+47.3819754,+9.6984646,1380,3D (GPSR1),548956.5,0.0,,0,0,0.01,46.5,6.7,4,1608,1492,-3,18.0,18,-2.13,0.95,0.001,0.991,-0.034,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,863,,,,040007FF N100 N100,58,,,7000,ALT,63,12,12,3.90,67.0,2240,14.0,14.4,0.0,0,1.2,0,120,122,1004,981,0,0,0,OIL TEMP,,78
2024-03-09,08:29:17,08:29:17,+00:00,+47.3819727,+9.6984668,1378,3D (GPSR1),548957.5,0.0,,0,0,-0.01,46.5,6.7,4,1606,1491,-16,17.8,18,-2.12,0.98,0.016,0.965,-0.047,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,862,,,,040007FF N100 N100,61,,,7000,ALT,63,12,12,4.00,67.0,2240,14.0,14.4,0.0,1,1.2,0,120,122,1004,981,0,0,0,OIL TEMP,,78
2024-03-09,08:29:18,08:29:18,+00:00,+47.3819690,+9.6984699,1377,3D (GPSR1),548958.5,0.0,,0,0,-0.01,46.6,6.7,4,1608,1491,10,17.6,18,-2.07,1.02,-0.033,1.019,-0.064,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.007,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,863,,,,040007FF N100 N100,62,,,7000,ALT,63,12,12,4.00,67.0,2240,13.5,14.4,0.0,1,1.1,0,120,122,1004,981,0,0,0,OIL TEMP,,78
2024-03-09,08:29:19,08:29:19,+00:00,+47.3819668,+9.6984724,1376,3D (GPSR1),548959.5,0.0,,0,0,0.00,46.7,6.7,4,1608,1492,16,17.7,18,-2.09,1.05,-0.062,1.023,-0.082,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.006,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,60,,,7000,ALT,63,12,12,3.70,67.0,2230,13.4,14.4,0.0,1,1.0,0,120,122,1004,982,0,0,0,OIL TEMP,,78
2024-03-09,08:29:20,08:29:20,+00:00,+47.3820010,+9.6984532,1380,3D (GPSR1),548960.5,0.0,,0,-0,-0.01,46.6,4.0,5,1608,1492,-0,17.8,18,-2.09,0.98,-0.010,0.976,-0.093,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,57,,,7000,ALT,63,12,12,3.70,67.0,2240,13.4,14.4,0.0,1,1.0,0,120,124,1004,982,0,0,0,OIL TEMP,,78
2024-03-09,08:29:21,08:29:21,+00:00,+47.3820018,+9.6984532,1379,3D (GPSR1),548961.5,0.0,,0,0,-0.01,46.6,4.0,5,1608,1491,-12,17.7,18,-2.10,0.96,-0.063,1.025,-0.106,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,61,,,7000,ALT,63,12,12,3.80,67.0,2240,13.4,14.4,0.0,1,1.0,0,122,124,1004,984,0,0,0,OIL TEMP,,78
2024-03-09,08:29:22,08:29:22,+00:00,+47.3820007,+9.6984541,1379,3D (GPSR1),548962.5,0.0,,0,0,0.00,46.6,4.0,5,1607,1491,6,17.7,18,-2.07,0.98,-0.025,1.022,-0.116,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,58,,,7000,ALT,64,12,12,3.90,67.0,2240,13.4,14.4,0.0,1,1.0,0,122,124,1002,986,0,0,0,OIL TEMP,,78
2024-03-09,08:29:23,08:29:23,+00:00,+47.3820010,+9.6984535,1378,3D (GPSR1),548963.5,0.0,,0,0,0.00,46.6,4.0,5,1607,1491,-9,17.7,18,-2.09,1.00,-0.011,0.968,-0.116,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,66,,,7000,ALT,64,12,12,3.90,67.0,2250,13.6,14.4,0.0,1,1.0,0,122,124,1002,986,0,0,0,OIL TEMP,,78
2024-03-09,08:29:24,08:29:24,+00:00,+47.3819987,+9.6984546,1377,3D (GPSR1),548964.5,0.0,,0,0,-0.01,46.5,4.0,5,1607,1491,2,17.5,18,-2.07,1.06,-0.063,1.041,-0.123,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,57,,,7000,ALT,64,12,12,3.80,67.0,2250,13.8,14.4,0.0,1,1.1,0,122,124,1004,986,0,0,0,OIL TEMP,,78
2024-03-09,08:29:25,08:29:25,+00:00,+47.3819971,+9.6984554,1376,3D (GPSR1),548965.5,0.0,,0,0,-0.01,46.6,4.0,5,1608,1491,20,17.4,18,-2.13,1.04,0.002,0.987,-0.127,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,62,,,7000,ALT,64,12,12,3.80,67.0,2240,13.6,14.4,0.0,1,1.0,0,122,126,1004,986,0,0,0,OIL TEMP,,78
2024-03-09,08:29:26,08:29:26,+00:00,+47.3819932,+9.6984574,1375,3D (GPSR1),548966.5,0.0,,0,0,-0.01,46.6,4.0,5,1609,1492,29,17.6,18,-2.16,0.94,-0.024,0.997,-0.129,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,865,,,,040007FF N100 N100,62,,,7000,ALT,64,12,12,4.10,67.0,2250,13.5,14.4,0.0,1,1.0,0,124,126,1004,986,0,0,0,OIL TEMP,,78
2024-03-09,08:29:27,08:29:27,+00:00,+47.3819913,+9.6984583,1374,3D (GPSR1),548967.5,0.0,,0,0,0.00,46.6,4.0,5,1608,1492,3,17.9,18,-2.11,0.98,0.017,0.974,-0.129,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,865,,,,040007FF N100 N100,63,,,7000,ALT,64,12,12,4.20,67.0,2260,13.5,14.4,0.0,1,1.1,0,124,126,1004,986,0,0,0,OIL TEMP,,78
2024-03-09,08:29:28,08:29:28,+00:00,+47.3819918,+9.6984583,1374,3D (GPSR1),548968.5,0.0,,0,0,0.00,46.6,4.0,5,1607,1492,-30,17.9,18,-2.14,1.01,-0.052,1.029,-0.114,,12,,,,29.80,121.205,108.400,GPS,,EDTF,84.7,298,298,0.005,+0.00,30381,5.00nm,,,,,,,,,,,,,,,,,,,-3.2,5.6,864,,,,040007FF N100 N100,61,,,7000,ALT,64,12,12,4.20,67.0,2250,13.7,14.4,0.0,1,1.0,0,124,126,1004,984,0,0,0,OIL TEMP,,78
